image,px,py
00_000263.jpg,354.81225204467773,240.93805503845215
00_000266.jpg,355.1242256164551,240.76610565185547
00_000267.jpg,355.3592338562012,240.5634307861328
00_000268.jpg,353.2695770263672,240.29970169067383
00_000269.jpg,353.2695770263672,240.29970169067383
00_000272.jpg,353.563907623291,240.52233123779297
00_000273.jpg,354.76441192626953,240.66210746765137
00_000274.jpg,354.76441192626953,240.66210746765137
00_000275.jpg,354.9907341003418,240.7307586669922
00_000276.jpg,354.9907341003418,240.7307586669922
01_000290.jpg,355.59992599487305,241.57561111450195
01_000291.jpg,350.20862579345703,240.86652374267578
01_000292.jpg,349.2778663635254,240.89039993286133
01_000293.jpg,349.2778663635254,240.89039993286133
01_000294.jpg,348.3897132873535,240.9626922607422
01_000295.jpg,346.079776763916,240.80943489074707
01_000296.jpg,346.35937118530273,240.48067665100098
01_000297.jpg,346.35937118530273,240.48067665100098
01_000298.jpg,347.07099533081055,240.58340644836426
01_000299.jpg,346.9250602722168,240.85577392578125
01_000300.jpg,346.37939834594727,240.71892929077148
01_000301.jpg,346.7026901245117,240.70488739013672
01_000302.jpg,346.3761978149414,240.5549831390381
01_000303.jpg,346.3761978149414,240.5549831390381
01_000304.jpg,347.17802810668945,240.68362045288086
01_000305.jpg,347.1352310180664,240.63961601257324
01_000306.jpg,346.6690902709961,240.6813564300537
01_000307.jpg,347.3114585876465,240.8256015777588
01_000308.jpg,347.5134620666504,240.71642684936523
01_000309.jpg,347.31696701049805,240.54693412780762
01_000310.jpg,347.31696701049805,240.54693412780762
01_000311.jpg,347.1507148742676,240.58341026306152
01_000312.jpg,347.1507148742676,240.58341026306152
01_000313.jpg,347.3263740539551,240.35772323608398
01_000314.jpg,347.0403938293457,240.72993850708008
01_000315.jpg,347.0403938293457,240.72993850708008
01_000316.jpg,347.4763641357422,240.7254295349121
01_000317.jpg,347.2921257019043,240.741792678833
01_000318.jpg,347.1700325012207,240.90807342529297
01_000319.jpg,347.8910255432129,241.08751106262207
01_000320.jpg,347.8910255432129,241.08751106262207
01_000321.jpg,347.3289451599121,240.82718086242676
01_000322.jpg,347.5031509399414,241.02846908569336
01_000323.jpg,347.4275436401367,241.29570960998535
01_000324.jpg,347.6891784667969,241.0451202392578
01_000325.jpg,347.6891784667969,241.0451202392578
01_000326.jpg,347.00914764404297,241.0815086364746
02_000334.jpg,344.8309745788574,240.41368293762207
02_000335.jpg,343.57634353637695,240.5559425354004
02_000336.jpg,339.24906158447266,240.0129051208496
02_000337.jpg,338.9520606994629,240.23960876464844
02_000338.jpg,338.9520606994629,240.23960876464844
02_000339.jpg,336.7510452270508,240.00775909423828
02_000340.jpg,336.7510452270508,240.00775909423828
02_000341.jpg,337.29297637939453,240.17618370056152
02_000342.jpg,337.29297637939453,240.17618370056152
02_000343.jpg,337.24330139160156,240.20133590698242
02_000344.jpg,337.0565643310547,239.97002410888672
02_000345.jpg,337.29681396484375,239.67380714416504
02_000346.jpg,337.211368560791,239.8095474243164
02_000347.jpg,337.4525680541992,239.9127197265625
02_000348.jpg,337.4525680541992,239.9127197265625
02_000349.jpg,337.43497467041016,239.76682472229004
02_000350.jpg,337.9256362915039,240.03665733337402
02_000351.jpg,337.5886001586914,240.09319305419922
02_000352.jpg,337.9583396911621,240.16151237487793
02_000353.jpg,337.9583396911621,240.16151237487793
02_000354.jpg,337.39505767822266,239.902099609375
02_000355.jpg,337.86334228515625,240.1228904724121
02_000356.jpg,337.7906188964844,240.1228313446045
02_000357.jpg,337.7906188964844,240.1228313446045
02_000358.jpg,338.04310607910156,240.16445350646973
02_000359.jpg,338.0427551269531,240.2108974456787
02_000360.jpg,338.0427551269531,240.2108974456787
02_000361.jpg,337.71618270874023,240.0913372039795
02_000362.jpg,337.889705657959,240.08000564575195
02_000363.jpg,337.98338317871094,240.05743598937988
02_000364.jpg,337.9422073364258,240.3381233215332
02_000365.jpg,337.9422073364258,240.3381233215332
02_000366.jpg,337.5818748474121,240.06975936889648
02_000367.jpg,337.76319122314453,240.4311809539795
02_000368.jpg,337.76319122314453,240.4311809539795
02_000369.jpg,338.2999801635742,240.35973930358887
02_000370.jpg,337.79744720458984,240.5807819366455
03_000379.jpg,344.68073654174805,242.42470169067383
03_000380.jpg,350.2661552429199,244.5365104675293
03_000381.jpg,350.63570404052734,244.99272537231445
03_000382.jpg,350.7945976257324,244.92378044128418
03_000383.jpg,357.2282905578613,246.58355140686035
03_000384.jpg,356.8764228820801,247.10834884643555
03_000385.jpg,356.8764228820801,247.10834884643555
03_000386.jpg,357.131778717041,247.15170288085938
03_000387.jpg,357.131778717041,247.15170288085938
03_000388.jpg,356.2436981201172,247.25919723510742
03_000389.jpg,356.4415702819824,247.21035766601562
03_000390.jpg,356.4415702819824,247.21035766601562
03_000391.jpg,356.6507911682129,247.17926406860352
03_000392.jpg,356.97003173828125,247.12777709960938
03_000393.jpg,356.97003173828125,247.12777709960938
03_000394.jpg,356.89755630493164,247.08295059204102
03_000395.jpg,357.2214241027832,247.2131233215332
03_000396.jpg,357.3262825012207,247.60942459106445
03_000397.jpg,357.0027313232422,247.67002868652344
03_000398.jpg,357.7880744934082,247.6531639099121
03_000399.jpg,357.74340057373047,247.5974349975586
03_000400.jpg,357.74340057373047,247.5974349975586
03_000401.jpg,358.0789337158203,247.45056915283203
03_000402.jpg,358.17263412475586,247.42503356933594
03_000403.jpg,357.8619842529297,247.44171142578125
03_000404.jpg,358.2264099121094,247.46034240722656
03_000405.jpg,358.2264099121094,247.46034240722656
03_000406.jpg,357.79825592041016,247.5734977722168
03_000407.jpg,358.17200469970703,247.54536056518555
03_000408.jpg,357.9317283630371,247.21306610107422
03_000409.jpg,357.70587158203125,247.2640724182129
03_000410.jpg,357.70587158203125,247.2640724182129
03_000411.jpg,357.8687057495117,247.16808700561523
03_000412.jpg,357.9716453552246,247.3124771118164
03_000413.jpg,358.08338928222656,247.44474029541016
03_000414.jpg,358.56024169921875,247.67030334472656
03_000415.jpg,358.56024169921875,247.67030334472656
04_000424.jpg,349.6740264892578,246.82361030578613
04_000425.jpg,349.6740264892578,246.82361030578613
04_000426.jpg,348.52567291259766,246.54808807373047
04_000427.jpg,347.70381927490234,246.69619941711426
04_000428.jpg,346.25452423095703,246.44477462768555
04_000429.jpg,347.9840850830078,246.56535530090332
04_000430.jpg,347.9840850830078,246.56535530090332
04_000431.jpg,348.24485778808594,247.4802017211914
04_000432.jpg,348.24485778808594,247.4802017211914
04_000433.jpg,348.6765899658203,246.5719337463379
04_000434.jpg,349.11045837402344,246.45319175720215
04_000435.jpg,349.11045837402344,246.45319175720215
04_000436.jpg,349.2760696411133,246.94617652893066
04_000437.jpg,349.15617752075195,246.98431587219238
04_000438.jpg,349.1850242614746,246.84132194519043
04_000439.jpg,349.328125,246.8311309814453
04_000440.jpg,349.328125,246.8311309814453
04_000441.jpg,349.2868309020996,246.78506469726562
04_000442.jpg,349.14539337158203,246.54576873779297
04_000443.jpg,349.19255447387695,246.70030975341797
04_000444.jpg,348.98967361450195,246.58550262451172
04_000445.jpg,348.98967361450195,246.58550262451172
04_000446.jpg,348.9948501586914,246.50972938537598
04_000447.jpg,347.6678276062012,246.4584846496582
04_000448.jpg,347.01087951660156,246.40933990478516
04_000449.jpg,347.2561225891113,246.47273063659668
04_000450.jpg,347.2561225891113,246.47273063659668
04_000451.jpg,348.2648468017578,246.93548011779785
04_000452.jpg,348.4690589904785,246.7642116546631
04_000453.jpg,347.6659736633301,246.6424732208252
04_000454.jpg,348.42748260498047,246.43965911865234
04_000455.jpg,348.6377601623535,246.5971565246582
04_000456.jpg,349.41683197021484,246.4224510192871
04_000457.jpg,349.41683197021484,246.4224510192871
04_000458.jpg,349.9041175842285,246.50377655029297
04_000459.jpg,349.96556091308594,246.36328125
05_000466.jpg,348.0951805114746,246.0364875793457
05_000467.jpg,340.80329513549805,245.60682487487793
05_000468.jpg,340.132022857666,245.79356956481934
05_000469.jpg,339.1741409301758,246.0353126525879
05_000470.jpg,338.9926452636719,245.91248512268066
05_000471.jpg,338.80067443847656,246.04904556274414
05_000472.jpg,338.80067443847656,246.04904556274414
05_000473.jpg,338.70447540283203,245.97141456604004
05_000474.jpg,338.51301193237305,245.89236068725586
05_000475.jpg,338.51301193237305,245.89236068725586
05_000476.jpg,338.4835090637207,245.92212104797363
05_000477.jpg,338.30714416503906,245.71080780029297
05_000478.jpg,338.56662368774414,245.7124481201172
05_000479.jpg,338.56662368774414,245.7124481201172
05_000480.jpg,338.2817726135254,245.60775566101074
05_000481.jpg,338.5524444580078,245.67995262145996
05_000482.jpg,338.1619110107422,245.72137260437012
05_000485.jpg,338.3412857055664,245.8022918701172
05_000486.jpg,337.871036529541,245.6745491027832
05_000487.jpg,337.871036529541,245.6745491027832
05_000488.jpg,337.8105659484863,245.82068634033203
05_000489.jpg,337.8105659484863,245.82068634033203
05_000490.jpg,338.1503219604492,245.8466453552246
05_000491.jpg,338.0625801086426,245.52358436584473
05_000492.jpg,338.35186767578125,245.65105438232422
05_000493.jpg,338.4378471374512,245.5925178527832
05_000494.jpg,338.4378471374512,245.5925178527832
05_000495.jpg,338.3394355773926,245.7356777191162
05_000496.jpg,337.8214797973633,245.44406700134277
05_000497.jpg,338.3212699890137,245.40715408325195
05_000498.jpg,337.9226531982422,245.74803352355957
05_000499.jpg,337.9226531982422,245.74803352355957
05_000500.jpg,338.52337646484375,246.05983543395996
06_000508.jpg,343.25597763061523,247.1020622253418
06_000509.jpg,353.7987632751465,249.40086364746094
06_000510.jpg,353.0613021850586,249.4769515991211
06_000511.jpg,354.2252655029297,249.75191497802734
06_000512.jpg,354.2252655029297,249.75191497802734
06_000513.jpg,356.0369682312012,250.3101043701172
06_000514.jpg,358.17459869384766,251.91110229492188
06_000515.jpg,356.47643661499023,251.68695449829102
06_000516.jpg,356.47643661499023,251.68695449829102
06_000517.jpg,356.87363052368164,251.67367553710938
06_000518.jpg,357.2042541503906,251.925537109375
06_000519.jpg,356.91566467285156,251.7275733947754
06_000520.jpg,357.79718017578125,252.06118392944336
06_000521.jpg,357.7674446105957,251.85126113891602
06_000522.jpg,357.7674446105957,251.85126113891602
06_000523.jpg,356.7951316833496,251.86143493652344
06_000524.jpg,357.50704193115234,251.71759033203125
06_000525.jpg,357.6884651184082,251.96660614013672
06_000526.jpg,357.60862731933594,251.74241638183594
06_000527.jpg,357.9725875854492,251.89835357666016
06_000528.jpg,357.64230728149414,251.80522918701172
06_000529.jpg,357.64230728149414,251.80522918701172
06_000530.jpg,357.7704391479492,251.8603858947754
06_000531.jpg,357.7704391479492,251.8603858947754
06_000532.jpg,357.74761962890625,252.12197875976562
06_000533.jpg,357.7055244445801,251.98702239990234
06_000534.jpg,357.7055244445801,251.98702239990234
06_000535.jpg,357.7608833312988,252.13097381591797
06_000536.jpg,357.6621894836426,252.24077987670898
06_000537.jpg,357.6621894836426,252.24077987670898
06_000538.jpg,357.8740119934082,252.72352981567383
06_000539.jpg,357.8740119934082,252.72352981567383
06_000540.jpg,357.0985107421875,252.46142196655273
06_000541.jpg,357.0127944946289,252.6219940185547
06_000542.jpg,357.24542236328125,252.40701293945312
06_000543.jpg,357.20415115356445,252.47338485717773
06_000544.jpg,357.20415115356445,252.47338485717773
07_000552.jpg,347.62632751464844,252.07538604736328
07_000553.jpg,346.9107971191406,252.22979736328125
07_000554.jpg,348.07357025146484,251.59156799316406
07_000555.jpg,348.05549240112305,251.69590759277344
07_000556.jpg,348.0264205932617,251.79141998291016
07_000557.jpg,347.45539474487305,251.49667739868164
07_000558.jpg,347.0768814086914,251.3526153564453
07_000559.jpg,347.0768814086914,251.3526153564453
07_000560.jpg,347.63293075561523,251.66268157958984
07_000561.jpg,347.8032913208008,251.50508499145508
07_000562.jpg,347.8032913208008,251.50508499145508
07_000563.jpg,347.7891311645508,251.59714889526367
07_000564.jpg,347.7891311645508,251.59714889526367
07_000565.jpg,347.8471565246582,251.67058181762695
07_000566.jpg,347.892276763916,251.52148818969727
07_000567.jpg,348.19533920288086,251.66135787963867
07_000568.jpg,347.9609260559082,251.5457000732422
07_000569.jpg,347.9609260559082,251.5457000732422
07_000570.jpg,348.04679107666016,251.59596252441406
07_000571.jpg,347.86955642700195,251.53047561645508
07_000572.jpg,348.97618865966797,251.92866134643555
07_000573.jpg,348.5271110534668,252.02458953857422
07_000574.jpg,348.5271110534668,252.02458953857422
07_000576.jpg,348.64950942993164,251.79980850219727
07_000577.jpg,348.64950942993164,251.79980850219727
07_000578.jpg,348.2887382507324,251.6293487548828
07_000579.jpg,348.4285202026367,251.75148010253906
07_000580.jpg,348.42906188964844,251.75602340698242
07_000581.jpg,347.7250518798828,251.66143798828125
07_000582.jpg,347.41281509399414,251.53245162963867
07_000583.jpg,347.3066635131836,251.36711883544922
07_000584.jpg,347.3066635131836,251.36711883544922
07_000585.jpg,347.03175354003906,251.4560775756836
07_000586.jpg,347.3351020812988,251.35879135131836
07_000587.jpg,347.86840057373047,251.69022369384766
08_000595.jpg,334.122501373291,251.1559295654297
08_000596.jpg,332.48641204833984,251.40232849121094
08_000597.jpg,334.2857551574707,251.02556228637695
08_000598.jpg,334.42989349365234,250.8762435913086
08_000599.jpg,334.42989349365234,250.8762435913086
08_000600.jpg,333.1494560241699,250.92511749267578
08_000601.jpg,333.1061782836914,250.88063430786133
08_000602.jpg,333.4241828918457,250.90279006958008
08_000603.jpg,334.38018798828125,251.14251327514648
08_000604.jpg,334.38018798828125,251.14251327514648
08_000605.jpg,334.5343475341797,251.35862350463867
08_000606.jpg,334.73093032836914,251.2857666015625
08_000607.jpg,334.7029457092285,251.65142440795898
08_000608.jpg,334.7029457092285,251.65142440795898
08_000609.jpg,334.9936065673828,251.6735725402832
08_000610.jpg,334.94114685058594,251.6683349609375
08_000611.jpg,334.96285247802734,251.44091033935547
08_000612.jpg,335.1586151123047,251.63714981079102
08_000613.jpg,334.84073638916016,251.5429801940918
08_000614.jpg,334.84073638916016,251.5429801940918
08_000615.jpg,335.38970947265625,251.52957916259766
08_000616.jpg,335.48636627197266,251.6708984375
08_000617.jpg,335.71361923217773,251.6897315979004
08_000618.jpg,335.4797592163086,251.54432678222656
08_000619.jpg,335.4797592163086,251.54432678222656
08_000620.jpg,334.8672332763672,251.4722137451172
08_000621.jpg,335.4253616333008,251.43440628051758
08_000622.jpg,336.32337951660156,251.5032196044922
08_000623.jpg,336.32337951660156,251.5032196044922
08_000624.jpg,336.6534194946289,250.52257537841797
08_000625.jpg,337.13619232177734,250.54061126708984
08_000626.jpg,336.6553611755371,251.38843154907227
08_000627.jpg,335.1546287536621,251.19401168823242
08_000628.jpg,334.75548934936523,250.83245468139648
08_000629.jpg,334.75548934936523,250.83245468139648
08_000630.jpg,334.4282341003418,250.21257400512695
08_000631.jpg,334.3966178894043,250.61159133911133
